date,hedge_type,cp_flag,strike_price,delta,gamma,mid_price,spread,contracts_needed
2018-02-22,delta,P,1350.0,-0.027279,0.003589,0.19,0.020000000000000018,222171.1228639635
2018-02-22,delta,P,1400.0,-0.041764,0.005611,0.28,0.019999999999999962,145115.55551685806
2018-02-22,delta,P,1430.0,-0.054764,0.007411,0.36,0.020000000000000018,110667.70251636223
2018-02-22,delta,P,1435.0,-0.057765,0.007792,0.38,0.020000000000000018,104918.30798244718
2018-02-22,delta,P,1450.0,-0.066108,0.008954,0.43,0.020000000000000018,91677.34707760121
2018-02-22,gamma,P,1665.0,-0.58091,0.048999,4.2,0.0600000000000005,247.37672444768512
2018-02-22,gamma,P,1670.0,-0.606401,0.048821,4.470000000000001,0.1200000000000001,248.27865306347928
2018-02-22,gamma,P,1660.0,-0.555199,0.048708,3.96,0.06000000000000005,248.85464648953194
2018-02-22,gamma,C,1670.0,0.405851,0.048683,2.27,0.08000000000000007,248.98243989097062
2018-02-22,gamma,C,1675.0,0.379377,0.048635,2.025,0.07000000000000006,249.22817150636627
2018-02-23,delta,P,1170.0,-0.004981,0.000594,0.04,0.020000000000000004,1194543.2309575274
2018-02-23,delta,P,1250.0,-0.008693,0.0011,0.065,0.010000000000000009,684461.041458581
2018-02-23,delta,P,1350.0,-0.020501,0.002679,0.14500000000000002,0.009999999999999981,290230.7123262009
2018-02-23,delta,P,1360.0,-0.022126,0.002912,0.155,0.010000000000000009,268915.295733501
2018-02-23,delta,P,1400.0,-0.030378,0.004102,0.20500000000000002,0.009999999999999981,195866.08181576946
2018-02-23,gamma,C,1695.0,0.424899,0.059413,2.025,0.07000000000000006,200.29353284296178
2018-02-23,gamma,C,1700.0,0.393653,0.059216,1.7850000000000001,0.07000000000000006,200.95987008239138
2018-02-23,gamma,C,1690.0,0.455566,0.058985,2.29,0.08000000000000007,201.746879152308
2018-02-23,gamma,C,1705.0,0.362289,0.058665,1.56,0.08000000000000007,202.84734793827474
2018-02-23,gamma,C,1685.0,0.485418,0.058339,2.565,0.08999999999999986,203.98086471826542
2018-02-26,delta,P,1320.0,-0.007959,0.001192,0.05,0.019999999999999997,737550.6653921792
2018-02-26,delta,P,1420.0,-0.019872,0.003154,0.11499999999999999,0.009999999999999995,295398.8398679727
2018-02-26,delta,P,1435.0,-0.022805,0.003658,0.13,0.020000000000000018,257406.9610110219
2018-02-26,delta,P,1440.0,-0.023824,0.003839,0.135,0.010000000000000009,246397.15185763742
2018-02-26,delta,P,1450.0,-0.025935,0.004222,0.14500000000000002,0.009999999999999981,226341.4592580048
2018-02-26,gamma,C,1715.0,0.431386,0.062274,1.9899999999999998,0.039999999999999813,188.52701756291083
2018-02-26,gamma,C,1710.0,0.463724,0.062014,2.25,0.040000000000000036,189.31743625169653
2018-02-26,gamma,C,1720.0,0.399442,0.061959,1.755,0.030000000000000027,189.48549027119077
2018-02-26,gamma,C,1705.0,0.495239,0.061251,2.53,0.040000000000000036,191.67575209731612
2018-02-26,gamma,C,1725.0,0.367665,0.060969,1.545,0.030000000000000027,192.5623102185161
2018-02-27,delta,P,1150.0,-0.004765,0.000545,0.04,0.020000000000000004,1245765.5948291146
2018-02-27,delta,P,1170.0,-0.00496,0.00059,0.04,0.020000000000000004,1196788.923258212
2018-02-27,delta,P,1250.0,-0.009672,0.001179,0.07500000000000001,0.009999999999999995,613737.9093631856
2018-02-27,delta,P,1270.0,-0.011155,0.001379,0.08499999999999999,0.009999999999999995,532144.6041560494
2018-02-27,delta,P,1340.0,-0.018301,0.002389,0.13,0.020000000000000018,324357.85254143114
2018-02-27,gamma,P,1700.0,-0.581859,0.049189,4.205,0.10999999999999943,241.35774499830174
2018-02-27,gamma,P,1710.0,-0.633899,0.048858,4.745,0.10999999999999943,242.99287974787063
2018-02-27,gamma,P,1690.0,-0.530733,0.04832,3.74,0.06000000000000005,245.6983882185733
2018-02-27,gamma,P,1720.0,-0.685956,0.047461,5.345000000000001,0.1299999999999999,250.1453007463278
2018-02-27,gamma,C,1700.0,0.428015,0.047268,2.5599999999999996,0.020000000000000018,251.16666917833342
2018-02-28,delta,P,1050.0,-0.003183,0.000328,0.030000000000000002,0.04,1876066.7423731752
2018-02-28,delta,P,1080.0,-0.004246,0.000436,0.04,0.039999999999999994,1406387.2917978845
2018-02-28,delta,P,1250.0,-0.013295,0.001513,0.11,0.01999999999999999,449155.3547178501
2018-02-28,delta,P,1260.0,-0.014532,0.001653,0.12,0.020000000000000004,410922.1332902434
2018-02-28,delta,P,1270.0,-0.015799,0.001799,0.13,0.020000000000000018,377968.2537485801
2018-02-28,gamma,P,1690.0,-0.580863,0.046802,4.415,0.1899999999999995,255.18227601272667
2018-02-28,gamma,P,1700.0,-0.630755,0.04665,4.945,0.16999999999999993,256.01373809105326
2018-02-28,gamma,P,1680.0,-0.53258,0.046346,3.925,0.10999999999999988,257.6930238196961
2018-02-28,gamma,C,1690.0,0.427055,0.045592,2.64,0.08000000000000007,261.95474824415766
2018-02-28,gamma,P,1710.0,-0.68019,0.045408,5.545,0.15000000000000036,263.0162280203408
2018-03-01,delta,P,1680.0,-0.648788,0.041903,5.72,0.33999999999999986,9350.14557788274
2018-03-01,delta,P,1690.0,-0.695541,0.040992,6.305,0.27000000000000046,8721.645811222326
2018-03-01,delta,P,1700.0,-0.734377,0.038511,7.035,0.3700000000000001,8260.419715191772
2018-03-01,delta,P,1710.0,-0.771562,0.035786,7.79,0.5600000000000005,7862.313396957584
2018-03-01,delta,P,1720.0,-0.80431,0.032724,8.594999999999999,0.4900000000000002,7542.194240011174
2018-03-01,gamma,P,1670.0,-0.605429,0.042947,5.11,0.2599999999999998,282.49993010843076
2018-03-01,gamma,C,1670.0,0.399398,0.04267,2.51,0.06000000000000005,284.33382935005335
2018-03-01,gamma,C,1660.0,0.444088,0.042607,3.005,0.06999999999999984,284.75425395749
2018-03-01,gamma,P,1660.0,-0.559112,0.042224,4.65,0.1200000000000001,287.33716602801195
2018-03-01,gamma,C,1650.0,0.487733,0.042112,3.54,0.06000000000000005,288.101360618512
2018-03-02,delta,P,1250.0,-0.01503,0.001697,0.125,0.030000000000000013,400737.75821286987
2018-03-02,delta,P,1300.0,-0.02085,0.002446,0.16499999999999998,0.03,288877.14656783856
2018-03-02,delta,P,1350.0,-0.029773,0.00361,0.22499999999999998,0.03,202300.35622676363
2018-03-02,delta,P,1400.0,-0.043104,0.005404,0.31,0.040000000000000036,139733.86474432613
2018-03-02,delta,P,1450.0,-0.065589,0.00835,0.45499999999999996,0.02999999999999997,91830.77201877502
2018-03-02,gamma,C,1680.0,0.401788,0.051288,2.125,0.08999999999999986,234.8732064396909
2018-03-02,gamma,P,1680.0,-0.602708,0.050876,4.265000000000001,0.0699999999999994,236.77523806664968
2018-03-02,gamma,C,1670.0,0.455476,0.050762,2.6500000000000004,0.10000000000000009,237.30698183442078
2018-03-02,gamma,P,1670.0,-0.549643,0.050687,3.755,0.04999999999999982,237.6581177003742
2018-03-02,gamma,P,1690.0,-0.658959,0.050608,4.795,0.16999999999999993,238.02910630490965
2018-03-05,delta,P,1300.0,-0.015246,0.001888,0.11499999999999999,0.009999999999999995,391120.8985204757
2018-03-05,delta,P,1350.0,-0.022166,0.002834,0.16,0.020000000000000018,269016.9276749604
2018-03-05,delta,P,1400.0,-0.032141,0.004273,0.22,0.020000000000000018,185527.1839346371
2018-03-05,delta,P,1450.0,-0.048357,0.006635,0.315,0.010000000000000009,123312.6376500439
2018-03-05,delta,P,1480.0,-0.06355,0.008793,0.405,0.009999999999999953,93832.08841610028
2018-03-05,gamma,P,1700.0,-0.606695,0.049885,4.41,0.0600000000000005,239.07103212762044
2018-03-05,gamma,P,1695.0,-0.58018,0.049755,4.154999999999999,0.04999999999999982,239.6956775738387
2018-03-05,gamma,P,1705.0,-0.633321,0.049683,4.6850000000000005,0.0699999999999994,240.04304163771
2018-03-05,gamma,P,1690.0,-0.554229,0.049463,3.91,0.040000000000000036,241.11069764644978
2018-03-05,gamma,P,1710.0,-0.660049,0.049216,4.975,0.0699999999999994,242.32075824297678
2018-03-06,delta,P,1300.0,-0.013,0.001666,0.095,0.010000000000000009,456516.7769915545
2018-03-06,delta,P,1400.0,-0.028983,0.003931,0.195,0.010000000000000009,204765.48669531132
2018-03-06,delta,P,1450.0,-0.044291,0.006171,0.28500000000000003,0.009999999999999953,133993.770763591
2018-03-06,delta,P,1480.0,-0.058635,0.008221,0.37,0.020000000000000018,101214.60050976735
2018-03-06,delta,P,1495.0,-0.067869,0.009515,0.425,0.010000000000000009,87443.72395188095
2018-03-06,gamma,C,1700.0,0.424836,0.049663,2.4,0.040000000000000036,238.99958121298386
2018-03-06,gamma,C,1695.0,0.450497,0.049618,2.65,0.040000000000000036,239.21633684913573
2018-03-06,gamma,C,1705.0,0.398559,0.049591,2.1550000000000002,0.029999999999999805,239.34657905225578
2018-03-06,gamma,C,1710.0,0.372161,0.049311,1.9249999999999998,0.030000000000000027,240.7056478631627
2018-03-06,gamma,P,1700.0,-0.574082,0.049248,4.109999999999999,0.05999999999999961,241.01356809982977
2018-03-07,delta,P,1690.0,-0.497463,0.044209,3.71,0.06000000000000005,11906.41512467627
2018-03-07,delta,P,1700.0,-0.543549,0.04546,4.140000000000001,0.05999999999999961,10896.903475430609
2018-03-07,delta,P,1705.0,-0.567405,0.04585,4.375,0.05000000000000071,10438.753601337372
2018-03-07,delta,P,1710.0,-0.591651,0.046044,4.625,0.05000000000000071,10010.970973034493
2018-03-07,delta,P,1720.0,-0.639514,0.04547,5.195,0.20999999999999996,9261.722162715487
2018-03-07,gamma,P,1710.0,-0.608382,0.051791,4.25,0.0600000000000005,228.72703702059556
2018-03-07,gamma,P,1705.0,-0.580634,0.051586,4.0,0.03999999999999959,229.63598601042267
2018-03-07,gamma,P,1700.0,-0.553859,0.051372,3.75,0.040000000000000036,230.59257911573744
2018-03-07,gamma,C,1705.0,0.421048,0.051148,2.29,0.06000000000000005,231.60244729674014
2018-03-07,gamma,C,1710.0,0.393918,0.051146,2.045,0.04999999999999982,231.61150381913862
2018-03-08,delta,P,1500.0,-0.069342,0.009181,0.45999999999999996,0.03999999999999998,85068.71708476006
2018-03-08,delta,P,1525.0,-0.088178,0.011607,0.5800000000000001,0.039999999999999925,66896.90149574079
2018-03-08,delta,P,1550.0,-0.112535,0.014668,0.735,0.050000000000000044,52417.78095784807
2018-03-08,delta,P,1575.0,-0.143975,0.018494,0.935,0.04999999999999993,40971.244869535905
2018-03-08,delta,P,1600.0,-0.185811,0.0232,1.21,0.06000000000000005,31746.42502376841
2018-03-08,gamma,C,1710.0,0.428049,0.054313,2.2350000000000003,0.029999999999999805,217.21631948489062
2018-03-08,gamma,C,1715.0,0.399157,0.054204,1.9849999999999999,0.030000000000000027,217.65312449603098
2018-03-08,gamma,C,1705.0,0.456173,0.05415,2.495,0.029999999999999805,217.87017470328468
2018-03-08,gamma,C,1720.0,0.370366,0.05384,1.755,0.030000000000000027,219.12462778942913
2018-03-08,gamma,C,1700.0,0.483441,0.053577,2.77,0.040000000000000036,220.2002717618169
2018-03-09,delta,P,1080.0,-0.003054,0.000302,0.03,0.02,1893625.5828816246
2018-03-09,delta,P,1100.0,-0.003586,0.000357,0.035,0.010000000000000002,1612697.303435717
2018-03-09,delta,P,1110.0,-0.00365,0.000369,0.035,0.010000000000000002,1584419.8712658854
2018-03-09,delta,P,1120.0,-0.003716,0.000382,0.035,0.010000000000000002,1556278.9370614858
2018-03-09,delta,P,1150.0,-0.004808,0.000495,0.045,0.010000000000000002,1202814.5861315478
2018-03-09,gamma,C,1740.0,0.440545,0.061306,2.075,0.06999999999999984,188.664487329804
2018-03-09,gamma,C,1735.0,0.471675,0.061239,2.325,0.050000000000000266,188.8709002472438
2018-03-09,gamma,P,1740.0,-0.558312,0.060845,3.175,0.06999999999999984,190.0939281821179
2018-03-09,gamma,C,1730.0,0.502529,0.060545,2.605,0.04999999999999982,191.03584210489657
2018-03-09,gamma,C,1750.0,0.377002,0.060515,1.6099999999999999,0.07999999999999985,191.13054714105533
2018-03-23,delta,P,1000.0,-0.004218,0.000432,0.04,0.020000000000000004,1484395.6092426104
2018-03-23,delta,P,1010.0,-0.004726,0.000481,0.045,0.03,1324837.2153587244
2018-03-23,delta,P,1040.0,-0.005881,0.000607,0.05500000000000001,0.030000000000000006,1064645.5840478374
2018-03-23,delta,P,1050.0,-0.006427,0.000664,0.060000000000000005,0.020000000000000004,974199.5767520353
2018-03-23,delta,P,1060.0,-0.006557,0.00069,0.060000000000000005,0.020000000000000004,954884.9595524373
2018-03-23,gamma,P,1620.0,-0.612696,0.037384,6.03,0.17999999999999972,334.96579712097855
2018-03-23,gamma,P,1625.0,-0.633136,0.03737,6.295,0.1899999999999995,335.09128604684673
2018-03-23,gamma,P,1615.0,-0.592395,0.037254,5.78,0.16000000000000014,336.1346797544066
2018-03-23,gamma,P,1630.0,-0.653612,0.037209,6.575,0.16999999999999993,336.54119593567856
2018-03-23,gamma,P,1610.0,-0.572709,0.037119,5.529999999999999,0.13999999999999968,337.35718525743323
2018-03-26,delta,P,1050.0,-0.001881,0.000229,0.015,0.01,3224534.421436871
2018-03-26,delta,P,1060.0,-0.001917,0.000238,0.015,0.01,3163979.784414582
2018-03-26,delta,P,1100.0,-0.003154,0.000384,0.025,0.009999999999999998,1923065.709170182
2018-03-26,delta,P,1110.0,-0.003218,0.000399,0.025,0.009999999999999998,1884819.5297460393
2018-03-26,delta,P,1120.0,-0.003283,0.000415,0.025,0.009999999999999998,1847502.055048052
2018-03-26,gamma,P,1675.0,-0.623843,0.044716,5.12,0.08000000000000007,271.28317589778845
2018-03-26,gamma,P,1670.0,-0.599671,0.044684,4.859999999999999,0.05999999999999961,271.477452632833
2018-03-26,gamma,P,1680.0,-0.648487,0.044597,5.390000000000001,0.10000000000000053,272.0070518968879
2018-03-26,gamma,P,1665.0,-0.575832,0.044454,4.615,0.04999999999999982,272.8820464625345
2018-03-26,gamma,P,1685.0,-0.673606,0.044317,5.67,0.1200000000000001,273.72562433029105
2018-03-27,delta,P,1250.0,-0.039252,0.003725,0.38,0.06,158641.66277922483
2018-03-27,delta,P,1300.0,-0.056938,0.005373,0.5449999999999999,0.08999999999999997,109364.61673065672
2018-03-27,delta,P,1350.0,-0.082985,0.007713,0.79,0.09999999999999998,75037.68810520133
2018-03-27,delta,P,1400.0,-0.122314,0.01097,1.175,0.10999999999999988,50909.9738984101
2018-03-27,delta,P,1450.0,-0.179474,0.015227,1.76,0.1200000000000001,34695.84757352114
2018-03-27,gamma,P,1620.0,-0.583134,0.033677,6.245,0.33000000000000007,369.8074381572072
2018-03-27,gamma,P,1630.0,-0.619092,0.033667,6.77,0.3600000000000003,369.91728086316766
2018-03-27,gamma,P,1625.0,-0.600542,0.033591,6.52,0.39999999999999947,370.7542227031129
2018-03-27,gamma,P,1615.0,-0.565339,0.033546,6.0,0.33999999999999986,371.25156784177744
2018-03-27,gamma,C,1620.0,0.416767,0.03337,3.39,0.1200000000000001,373.2096222601219
2018-03-28,delta,P,1200.0,-0.021235,0.002337,0.18,0.04000000000000001,297345.31957095297
2018-03-28,delta,P,1250.0,-0.032299,0.003553,0.27,0.03999999999999998,195489.88702712735
2018-03-28,delta,P,1300.0,-0.04988,0.005416,0.41500000000000004,0.04999999999999999,126586.36449657551
2018-03-28,delta,P,1350.0,-0.078013,0.008208,0.655,0.050000000000000044,80936.86771549853
2018-03-28,delta,P,1400.0,-0.121457,0.012171,1.04,0.040000000000000036,51986.52906863488
2018-03-28,gamma,P,1615.0,-0.623038,0.03333,6.955,0.1899999999999995,378.88556022137334
2018-03-28,gamma,P,1610.0,-0.605014,0.033326,6.6899999999999995,0.20000000000000018,378.93103649337974
2018-03-28,gamma,P,1620.0,-0.64081,0.033187,7.24,0.2400000000000002,380.51814632772994
2018-03-28,gamma,P,1600.0,-0.569761,0.03316,6.18,0.1200000000000001,380.82797714651304
2018-03-28,gamma,P,1625.0,-0.6586,0.032963,7.535,0.2699999999999996,383.1039566234376
2018-03-29,delta,P,1300.0,-0.036878,0.00414,0.30000000000000004,0.03999999999999998,167687.32585234527
2018-03-29,delta,P,1350.0,-0.057731,0.006352,0.47,0.03999999999999998,107117.02902743393
2018-03-29,delta,P,1400.0,-0.090912,0.00963,0.75,0.040000000000000036,68021.52854169733
2018-03-29,delta,P,1450.0,-0.141696,0.014213,1.1949999999999998,0.050000000000000044,43642.538976278716
2018-03-29,delta,P,1485.0,-0.192547,0.018227,1.67,0.06000000000000005,32116.694639660906
2018-03-29,gamma,P,1630.0,-0.590565,0.038253,5.6,0.13999999999999968,323.31964566349245
2018-03-29,gamma,P,1640.0,-0.631068,0.038109,6.145,0.14999999999999947,324.541352582476
2018-03-29,gamma,P,1620.0,-0.550549,0.037873,5.109999999999999,0.05999999999999961,326.5636840378522
2018-03-29,gamma,P,1650.0,-0.67258,0.037629,6.72,0.16000000000000014,328.68124068047456
2018-03-29,gamma,P,1615.0,-0.530889,0.037462,4.890000000000001,0.040000000000000036,330.14645255366975
2018-04-02,delta,P,1200.0,-0.016394,0.002093,0.12000000000000001,0.04000000000000001,389452.04195060564
2018-04-02,delta,P,1250.0,-0.026835,0.003399,0.195,0.03,237923.48707800367
2018-04-02,delta,P,1300.0,-0.045026,0.005548,0.33,0.020000000000000018,141799.77736725955
2018-04-02,delta,P,1350.0,-0.075054,0.008866,0.56,0.039999999999999925,85067.77487859713
2018-04-02,delta,P,1400.0,-0.123589,0.01372,0.95,0.039999999999999925,51660.55859128424
2018-04-02,gamma,P,1590.0,-0.607461,0.035971,6.205,0.16999999999999993,354.99022967046943
2018-04-02,gamma,P,1585.0,-0.588184,0.03589,5.949999999999999,0.13999999999999968,355.791405725173
2018-04-02,gamma,P,1575.0,-0.551156,0.035792,5.43,0.08000000000000007,356.7655775446038
2018-04-02,gamma,P,1600.0,-0.645845,0.035699,6.765,0.16999999999999993,357.6949928983013
2018-04-02,gamma,P,1565.0,-0.514581,0.035215,4.970000000000001,0.1200000000000001,362.6112040742995
2018-04-03,delta,P,1300.0,-0.041489,0.004956,0.315,0.030000000000000027,152812.97782273876
2018-04-03,delta,P,1350.0,-0.067704,0.007818,0.52,0.040000000000000036,93643.76753053894
2018-04-03,delta,P,1400.0,-0.110315,0.012045,0.87,0.040000000000000036,57472.30781750087
2018-04-03,delta,P,1450.0,-0.176799,0.017771,1.455,0.050000000000000044,35860.257336792674
2018-04-03,delta,P,1465.0,-0.202384,0.01975,1.69,0.06000000000000005,31326.871871727053
2018-04-03,gamma,C,1600.0,0.42226,0.034604,3.3449999999999998,0.06999999999999984,366.4349576284596
2018-04-03,gamma,P,1610.0,-0.614109,0.034599,6.529999999999999,0.1200000000000001,366.4879121874973
2018-04-03,gamma,P,1600.0,-0.577211,0.034511,6.015,0.08999999999999986,367.4224239742464
2018-04-03,gamma,P,1615.0,-0.632522,0.034459,6.8100000000000005,0.1200000000000001,367.9768790091186
2018-04-03,gamma,C,1610.0,0.386233,0.034452,2.89,0.08000000000000007,368.05164500682736
2018-04-04,delta,P,1200.0,-0.010871,0.001393,0.08,0.01999999999999999,573347.4046546773
2018-04-04,delta,P,1250.0,-0.017304,0.002231,0.125,0.010000000000000009,360197.6211281205
2018-04-04,delta,P,1300.0,-0.0275,0.00356,0.195,0.010000000000000009,226649.44130912717
2018-04-04,delta,P,1350.0,-0.04526,0.005765,0.32,0.020000000000000018,137712.32072472374
2018-04-04,delta,P,1400.0,-0.074604,0.009232,0.53,0.020000000000000018,83545.91759156341
2018-04-04,gamma,P,1635.0,-0.631617,0.039463,5.9399999999999995,0.23999999999999932,315.88372075113386
2018-04-04,gamma,P,1640.0,-0.652947,0.039246,6.225,0.25,317.6303132039442
2018-04-04,gamma,P,1630.0,-0.60925,0.039228,5.7,0.0600000000000005,317.77605975328834
2018-04-04,gamma,P,1620.0,-0.567804,0.039018,5.19,0.08000000000000007,319.48637223850517
2018-04-04,gamma,P,1610.0,-0.527622,0.038429,4.72,0.08000000000000007,324.3831291993545
2018-04-05,delta,P,1300.0,-0.025824,0.003316,0.185,0.03,240102.10755099234
2018-04-05,delta,P,1350.0,-0.040654,0.005244,0.28500000000000003,0.02999999999999997,152516.27946565714
2018-04-05,delta,P,1400.0,-0.065595,0.008362,0.45499999999999996,0.02999999999999997,94525.44897319653
2018-04-05,delta,P,1450.0,-0.108115,0.013281,0.755,0.030000000000000027,57350.01457149171
2018-04-05,delta,P,1465.0,-0.126292,0.015197,0.89,0.040000000000000036,49095.72122855626
2018-04-05,gamma,P,1635.0,-0.598634,0.041178,5.29,0.0600000000000005,301.15094591271196
2018-04-05,gamma,P,1630.0,-0.576897,0.041066,5.035,0.07000000000000028,301.9722800076378
2018-04-05,gamma,P,1625.0,-0.555615,0.040901,4.785,0.07000000000000028,303.1904758023924
2018-04-05,gamma,P,1645.0,-0.642316,0.040893,5.845000000000001,0.1900000000000004,303.24978971446586
2018-04-05,gamma,P,1650.0,-0.665628,0.040796,6.115,0.11000000000000032,303.97082191375756
2018-04-06,delta,P,1200.0,-0.015438,0.00194,0.115,0.05000000000000002,411543.4861282838
2018-04-06,delta,P,1250.0,-0.024553,0.003092,0.18,0.04000000000000001,258763.01628511568
2018-04-06,delta,P,1300.0,-0.038855,0.004894,0.28,0.03999999999999998,163515.84966795638
2018-04-06,delta,P,1400.0,-0.106133,0.012364,0.7849999999999999,0.06999999999999995,59862.70376648587
2018-04-06,delta,P,1450.0,-0.173155,0.018715,1.3250000000000002,0.050000000000000044,36692.02933122604
2018-04-06,gamma,P,1600.0,-0.610139,0.038138,5.88,0.08000000000000007,333.17994330318555
2018-04-06,gamma,P,1590.0,-0.569745,0.037944,5.37,0.09999999999999964,334.88342498674075
2018-04-06,gamma,P,1610.0,-0.651266,0.037881,6.4350000000000005,0.14999999999999947,335.44037057355644
2018-04-06,gamma,P,1585.0,-0.550066,0.037753,5.125,0.08999999999999986,336.57766740913013
2018-04-06,gamma,P,1580.0,-0.530675,0.037473,4.89,0.08000000000000007,339.0925914043949
2018-04-09,delta,P,1200.0,-0.011439,0.001538,0.08,0.01999999999999999,552709.5619030565
2018-04-09,delta,P,1250.0,-0.018845,0.002535,0.13,0.020000000000000018,335497.19706070906
2018-04-09,delta,P,1300.0,-0.030866,0.004143,0.21000000000000002,0.01999999999999999,204835.24520861343
2018-04-09,delta,P,1350.0,-0.052077,0.006831,0.355,0.02999999999999997,121405.70076250672
2018-04-09,delta,P,1400.0,-0.089491,0.011138,0.625,0.030000000000000027,70648.94434757755
2018-04-09,gamma,C,1600.0,0.425142,0.038679,3.04,0.040000000000000036,326.9187248175528
2018-04-09,gamma,P,1610.0,-0.614681,0.038608,5.8149999999999995,0.1299999999999999,327.51992740411634
2018-04-09,gamma,C,1610.0,0.384615,0.038553,2.575,0.050000000000000266,327.98716979789185
2018-04-09,gamma,P,1600.0,-0.573619,0.038546,5.3,0.08000000000000007,328.04673266274386
2018-04-09,gamma,C,1590.0,0.465028,0.038349,3.55,0.040000000000000036,329.7319188823209
2018-04-10,delta,P,1250.0,-0.015209,0.001965,0.11,0.01999999999999999,407034.0898464081
2018-04-10,delta,P,1400.0,-0.067813,0.008294,0.49,0.020000000000000018,91289.00760140417
2018-04-10,delta,P,1450.0,-0.112265,0.013011,0.83,0.020000000000000018,55142.57758405577
2018-04-10,delta,P,1465.0,-0.130449,0.014786,0.975,0.030000000000000027,47455.95192354116
2018-04-10,delta,P,1470.0,-0.136828,0.015412,1.025,0.030000000000000027,45243.52817021385
2018-04-10,gamma,C,1640.0,0.407434,0.037819,2.895,0.04999999999999982,327.37943745070055
2018-04-10,gamma,C,1635.0,0.427195,0.037803,3.135,0.050000000000000266,327.51799976054923
2018-04-10,gamma,C,1645.0,0.387531,0.037732,2.665,0.04999999999999982,328.13428773847244
2018-04-10,gamma,P,1640.0,-0.59108,0.037667,5.66,0.08000000000000007,328.7005321620528
2018-04-10,gamma,P,1635.0,-0.571419,0.037648,5.4,0.08000000000000007,328.8664190647058
2018-04-11,delta,P,1200.0,-0.008596,0.001164,0.060000000000000005,0.020000000000000004,723408.8035596054
2018-04-11,delta,P,1250.0,-0.014446,0.001949,0.1,0.020000000000000004,430459.7864736513
2018-04-11,delta,P,1300.0,-0.02404,0.003224,0.16499999999999998,0.03,258669.80346915007
2018-04-11,delta,P,1400.0,-0.067973,0.008676,0.47,0.019999999999999962,91483.70787516171
2018-04-11,delta,P,1450.0,-0.11529,0.013848,0.8200000000000001,0.019999999999999907,53937.2198403883
2018-04-11,gamma,P,1630.0,-0.589611,0.039342,5.415,0.07000000000000028,316.12129914078423
2018-04-11,gamma,C,1630.0,0.412282,0.039101,2.8600000000000003,0.06000000000000005,318.0697207436315
2018-04-11,gamma,C,1625.0,0.432588,0.039085,3.0999999999999996,0.06000000000000005,318.1999271023854
2018-04-11,gamma,C,1620.0,0.452887,0.038873,3.3600000000000003,0.06000000000000005,319.9352802921497
2018-04-11,gamma,P,1615.0,-0.528745,0.038826,4.675,0.07000000000000028,320.32257123568576
2018-04-12,delta,P,1200.0,-0.004745,0.000714,0.03,0.02,1296604.8402258684
2018-04-12,delta,P,1250.0,-0.008687,0.001292,0.055,0.009999999999999995,708229.534577155
2018-04-12,delta,P,1350.0,-0.026396,0.003861,0.165,0.010000000000000009,233080.38971328028
2018-04-12,delta,P,1400.0,-0.046801,0.006646,0.295,0.010000000000000009,131458.515135825
2018-04-12,delta,P,1450.0,-0.082529,0.011183,0.53,0.020000000000000018,74548.21901236832
2018-04-12,gamma,P,1650.0,-0.603733,0.042448,5.16,0.08000000000000007,289.8789091062828
2018-04-12,gamma,P,1645.0,-0.581054,0.042312,4.91,0.040000000000000036,290.8106431684508
2018-04-12,gamma,P,1640.0,-0.55914,0.042223,4.654999999999999,0.04999999999999982,291.42363010073876
2018-04-12,gamma,C,1645.0,0.419913,0.042212,2.74,0.03999999999999959,291.49957201135913
2018-04-12,gamma,C,1650.0,0.397853,0.042154,2.505,0.029999999999999805,291.900648425855
2018-04-13,delta,P,1650.0,-0.651098,0.045156,5.359999999999999,0.13999999999999968,9480.66113883446
2018-04-13,delta,P,1655.0,-0.674454,0.044453,5.675,0.16999999999999993,9152.350651301407
2018-04-13,delta,P,1675.0,-0.767696,0.040312,7.02,0.20000000000000018,8040.734230962307
2018-04-13,delta,P,1200.0,-0.006082,0.000878,0.04,0.020000000000000004,1014935.7951615981
2018-04-13,delta,P,1250.0,-0.008854,0.001341,0.055,0.009999999999999995,697180.879396074
2018-04-13,gamma,P,1640.0,-0.602988,0.045739,4.79,0.11999999999999922,269.91580516289554
2018-04-13,gamma,P,1635.0,-0.578488,0.045487,4.545,0.07000000000000028,271.411150709998
2018-04-13,gamma,P,1645.0,-0.626712,0.045457,5.074999999999999,0.1299999999999999,271.59027239689556
2018-04-13,gamma,P,1630.0,-0.554932,0.045299,4.295,0.07000000000000028,272.53756180811234
2018-04-13,gamma,P,1650.0,-0.651098,0.045156,5.359999999999999,0.13999999999999968,273.40063363330853
2018-04-16,delta,P,1560.0,-0.265684,0.027628,1.995,0.050000000000000044,23088.146896925253
2018-04-16,delta,P,1565.0,-0.278363,0.028595,2.0999999999999996,0.06000000000000005,22036.517856765044
2018-04-16,delta,P,1570.0,-0.291549,0.029571,2.21,0.06000000000000005,21039.863694139538
2018-04-16,delta,P,1580.0,-0.319825,0.031486,2.455,0.07000000000000028,19179.71146771731
2018-04-16,delta,P,1590.0,-0.349969,0.033449,2.715,0.06999999999999984,17527.698796643956
2018-04-16,gamma,P,1650.0,-0.607235,0.051213,4.3,0.0600000000000005,239.55445766358886
2018-04-16,gamma,C,1645.0,0.423504,0.050528,2.335,0.03000000000000025,242.8020590628043
